<mfield>
       <description name="solenoid_ptarget" factory="ASCII" comment="solenoid_ptarget"/>
       <symmetry type="cylindrical-x" format="map" integration="RungeKutta" minStep="1*mm"/>
       <map>
               <coordinate>
                       <first  name="transverse" npoints="200"   min="0"  max="199"  units="cm"/>
                       <second name="longitudinal"   npoints="401"  min="-200" max="200"  units="cm"/>
               </coordinate>
               <field unit="gauss"/>
               <interpolation type="none"/>
               <shift z="-350" units="cm"/>
       </map>
</mfield>
64.000 -138.000 -64.3 26.4
64.000 -137.000 -65.8 26.5
64.000 -136.000 -67.3 26.6
64.000 -135.000 -68.8 26.7
64.000 -134.000 -70.4 26.8
64.000 -133.000 -72.1 26.9
64.000 -132.000 -73.8 26.9
64.000 -131.000 -75.5 27
64.000 -130.000 -77.3 27
64.000 -129.000 -79.1 27.1
64.000 -128.000 -80.9 27.1
64.000 -127.000 -82.9 27.1
64.000 -126.000 -84.8 27
64.000 -125.000 -86.9 27
64.000 -124.000 -89 27
64.000 -123.000 -91.1 26.9
64.000 -122.000 -93.3 26.8
64.000 -121.000 -95.6 26.7
64.000 -120.000 -97.9 26.5
64.000 -119.000 -100.3 26.3
64.000 -118.000 -102.8 26.1
64.000 -117.000 -105.3 25.9
64.000 -116.000 -107.9 25.6
64.000 -115.000 -110.6 25.3
64.000 -114.000 -113.3 25
64.000 -113.000 -116.2 24.7
64.000 -112.000 -119.1 24.3
64.000 -111.000 -122.1 23.8
64.000 -110.000 -125.1 23.3
64.000 -109.000 -128.3 22.8
64.000 -108.000 -131.5 22.2
64.000 -107.000 -134.9 21.6
64.000 -106.000 -138.3 20.9
64.000 -105.000 -141.8 20.1
64.000 -104.000 -145.5 19.3
64.000 -103.000 -149.2 18.4
64.000 -102.000 -153 17.5
64.000 -101.000 -157 16.5
64.000 -100.000 -161 15.4
64.000 -99.000 -165.2 14.2
64.000 -98.000 -169.5 13
64.000 -97.000 -173.9 11.6
64.000 -96.000 -178.4 10.2
64.000 -95.000 -183.1 8.6
64.000 -94.000 -187.8 7
64.000 -93.000 -192.7 5.2
64.000 -92.000 -197.8 3.3
64.000 -91.000 -203 1.3
64.000 -90.000 -208.3 0.8
64.000 -89.000 -213.7 3.1
64.000 -88.000 -219.3 5.5
64.000 -87.000 -225.1 8
64.000 -86.000 -231 10.8
64.000 -85.000 -237 13.7
64.000 -84.000 -243.3 16.8
64.000 -83.000 -249.6 20
64.000 -82.000 -256.1 23.5
64.000 -81.000 -262.8 27.2
64.000 -80.000 -269.7 31.1
64.000 -79.000 -276.7 35.2
64.000 -78.000 -283.9 39.5
64.000 -77.000 -291.2 44.2
64.000 -76.000 -298.8 49
64.000 -75.000 -306.4 54.2
64.000 -74.000 -314.3 59.6
64.000 -73.000 -322.3 65.4
64.000 -72.000 -330.5 71.5
64.000 -71.000 -338.8 77.9
64.000 -70.000 -347.3 84.7
64.000 -69.000 -356 91.8
64.000 -68.000 -364.8 99.3
64.000 -67.000 -373.8 107.2
64.000 -66.000 -382.9 115.5
64.000 -65.000 -392.2 124.3
64.000 -64.000 -401.5 133.5
64.000 -63.000 -411 143.2
64.000 -62.000 -420.7 153.4
64.000 -61.000 -430.4 164.1
64.000 -60.000 -440.2 175.3
64.000 -59.000 -450.1 187.1
64.000 -58.000 -460 199.4
64.000 -57.000 -470 212.3
64.000 -56.000 -480 225.9
64.000 -55.000 -490 240
64.000 -54.000 -500 254.8
64.000 -53.000 -509.9 270.2
64.000 -52.000 -519.8 286.3
64.000 -51.000 -529.6 303.2
64.000 -50.000 -539.2 320.7
64.000 -49.000 -548.7 338.9
64.000 -48.000 -558 357.9
64.000 -47.000 -567.1 377.6
64.000 -46.000 -575.9 398
64.000 -45.000 -584.4 419.2
64.000 -44.000 -592.5 441.2
64.000 -43.000 -600.2 463.9
64.000 -42.000 -607.5 487.3
64.000 -41.000 -614.3 511.5
64.000 -40.000 -620.5 536.5
64.000 -39.000 -626.2 562.2
64.000 -38.000 -631.2 588.5
64.000 -37.000 -635.4 615.6
64.000 -36.000 -639 643.3
64.000 -35.000 -641.7 671.7
64.000 -34.000 -643.5 700.6
64.000 -33.000 -644.4 730.1
64.000 -32.000 -644.3 760
64.000 -31.000 -643.2 790.4
64.000 -30.000 -641 821.2
64.000 -29.000 -637.6 852.4
64.000 -28.000 -633.1 883.7
64.000 -27.000 -627.3 915.3
64.000 -26.000 -620.2 946.9
64.000 -25.000 -611.9 978.6
64.000 -24.000 -602.2 1010.2
64.000 -23.000 -591.1 1041.6
64.000 -22.000 -578.7 1072.7
64.000 -21.000 -564.8 1103.5
64.000 -20.000 -549.6 1133.8
64.000 -19.000 -532.9 1163.6
64.000 -18.000 -514.8 1192.6
64.000 -17.000 -495.3 1220.9
64.000 -16.000 -474.5 1248.2
64.000 -15.000 -452.3 1274.6
64.000 -14.000 -428.8 1299.8
64.000 -13.000 -404 1323.8
64.000 -12.000 -378 1346.5
64.000 -11.000 -350.9 1367.8
64.000 -10.000 -322.7 1387.5
64.000 -9.000 -293.4 1405.7
64.000 -8.000 -263.3 1422.2
64.000 -7.000 -232.3 1436.9
64.000 -6.000 -200.5 1449.8
64.000 -5.000 -168.1 1460.8
64.000 -4.000 -135.2 1469.9
64.000 -3.000 -101.8 1477.1
64.000 -2.000 -68 1482.2
64.000 -1.000 -34.1 1485.2
64.000 0.000 0 1486.3
64.000 1.000 -34.1 1485.2
64.000 2.000 -68 1482.2
64.000 3.000 -101.8 1477.1
64.000 4.000 -135.2 1469.9
64.000 5.000 -168.1 1460.8
64.000 6.000 -200.5 1449.8
64.000 7.000 -232.3 1436.9
64.000 8.000 -263.3 1422.2
64.000 9.000 -293.4 1405.7
64.000 10.000 -322.7 1387.5
64.000 11.000 -350.9 1367.8
64.000 12.000 -378 1346.5
64.000 13.000 -404 1323.8
64.000 14.000 -428.8 1299.8
64.000 15.000 -452.3 1274.6
64.000 16.000 -474.5 1248.2
64.000 17.000 -495.3 1220.9
64.000 18.000 -514.8 1192.6
64.000 19.000 -532.9 1163.6
64.000 20.000 -549.6 1133.8
64.000 21.000 -564.8 1103.5
64.000 22.000 -578.7 1072.7
64.000 23.000 -591.1 1041.6
64.000 24.000 -602.2 1010.2
64.000 25.000 -611.9 978.6
64.000 26.000 -620.2 946.9
64.000 27.000 -627.3 915.3
64.000 28.000 -633.1 883.7
64.000 29.000 -637.6 852.4
64.000 30.000 -641 821.2
64.000 31.000 -643.2 790.4
64.000 32.000 -644.3 760
64.000 33.000 -644.4 730.1
64.000 34.000 -643.5 700.6
64.000 35.000 -641.7 671.7
64.000 36.000 -639 643.3
64.000 37.000 -635.4 615.6
64.000 38.000 -631.2 588.5
64.000 39.000 -626.2 562.2
64.000 40.000 -620.5 536.5
64.000 41.000 -614.3 511.5
64.000 42.000 -607.5 487.3
64.000 43.000 -600.2 463.9
64.000 44.000 -592.5 441.2
64.000 45.000 -584.4 419.2
64.000 46.000 -575.9 398
64.000 47.000 -567.1 377.6
64.000 48.000 -558 357.9
64.000 49.000 -548.7 338.9
64.000 50.000 -539.2 320.7
64.000 51.000 -529.6 303.2
64.000 52.000 -519.8 286.3
64.000 53.000 -509.9 270.2
64.000 54.000 -500 254.8
64.000 55.000 -490 240
64.000 56.000 -480 225.9
64.000 57.000 -470 212.3
64.000 58.000 -460 199.4
64.000 59.000 -450.1 187.1
64.000 60.000 -440.2 175.3
64.000 61.000 -430.4 164.1
64.000 62.000 -420.7 153.4
64.000 63.000 -411 143.2
64.000 64.000 -401.5 133.5
64.000 65.000 -392.2 124.3
64.000 66.000 -382.9 115.5
64.000 67.000 -373.8 107.2
64.000 68.000 -364.8 99.3
64.000 69.000 -356 91.8
64.000 70.000 -347.3 84.7
64.000 71.000 -338.8 77.9
64.000 72.000 -330.5 71.5
64.000 73.000 -322.3 65.4
64.000 74.000 -314.3 59.6
64.000 75.000 -306.4 54.2
64.000 76.000 -298.8 49
64.000 77.000 -291.2 44.2
64.000 78.000 -283.9 39.5
64.000 79.000 -276.7 35.2
64.000 80.000 -269.7 31.1
64.000 81.000 -262.8 27.2
64.000 82.000 -256.1 23.5
64.000 83.000 -249.6 20
64.000 84.000 -243.3 16.8
64.000 85.000 -237 13.7
64.000 86.000 -231 10.8
64.000 87.000 -225.1 8
64.000 88.000 -219.3 5.5
64.000 89.000 -213.7 3.1
64.000 90.000 -208.3 0.8
64.000 91.000 -203 1.3
64.000 92.000 -197.8 3.3
64.000 93.000 -192.7 5.2
64.000 94.000 -187.8 7
64.000 95.000 -183.1 8.6
64.000 96.000 -178.4 10.2
64.000 97.000 -173.9 11.6
64.000 98.000 -169.5 13
64.000 99.000 -165.2 14.2
64.000 100.000 -161 15.4
64.000 101.000 -157 16.5
64.000 102.000 -153 17.5
64.000 103.000 -149.2 18.4
64.000 104.000 -145.5 19.3
64.000 105.000 -141.8 20.1
64.000 106.000 -138.3 20.9
64.000 107.000 -134.9 21.6
64.000 108.000 -131.5 22.2
64.000 109.000 -128.3 22.8
64.000 110.000 -125.1 23.3
64.000 111.000 -122.1 23.8
64.000 112.000 -119.1 24.3
64.000 113.000 -116.2 24.7
64.000 114.000 -113.3 25
64.000 115.000 -110.6 25.3
64.000 116.000 -107.9 25.6
64.000 117.000 -105.3 25.9
64.000 118.000 -102.8 26.1
64.000 119.000 -100.3 26.3
64.000 120.000 -97.9 26.5
64.000 121.000 -95.6 26.7
64.000 122.000 -93.3 26.8
64.000 123.000 -91.1 26.9
64.000 124.000 -89 27
64.000 125.000 -86.9 27
64.000 126.000 -84.8 27
64.000 127.000 -82.9 27.1
64.000 128.000 -80.9 27.1
64.000 129.000 -79.1 27.1
64.000 130.000 -77.3 27
64.000 131.000 -75.5 27
64.000 132.000 -73.8 26.9
64.000 133.000 -72.1 26.9
64.000 134.000 -70.4 26.8
64.000 135.000 -68.8 26.7
64.000 136.000 -67.3 26.6
64.000 137.000 -65.8 26.5
64.000 138.000 -64.3 26.4
64.000 139.000 -62.9 26.3
64.000 140.000 -61.5 26.2
64.000 141.000 -60.1 26
64.000 142.000 -58.8 25.9
64.000 143.000 -57.5 25.7
64.000 144.000 -56.2 25.6
64.000 145.000 -55 25.4
64.000 146.000 -53.8 25.3
64.000 147.000 -52.7 25.1
64.000 148.000 -51.5 24.9
64.000 149.000 -50.4 24.7
64.000 150.000 -49.4 24.6
64.000 151.000 -48.3 24.4
64.000 152.000 -47.3 24.2
64.000 153.000 -46.3 24
64.000 154.000 -45.3 23.8
64.000 155.000 -44.4 23.6
64.000 156.000 -43.4 23.5
64.000 157.000 -42.5 23.3
64.000 158.000 -41.7 23.1
64.000 159.000 -40.8 22.9
64.000 160.000 -40 22.7
64.000 161.000 -39.1 22.5
64.000 162.000 -38.3 22.3
64.000 163.000 -37.6 22.1
64.000 164.000 -36.8 21.9
64.000 165.000 -36.1 21.7
64.000 166.000 -35.3 21.5
64.000 167.000 -34.6 21.3
64.000 168.000 -34 21.1
64.000 169.000 -33.3 20.9
64.000 170.000 -32.6 20.7
64.000 171.000 -32 20.5
64.000 172.000 -31.4 20.3
64.000 173.000 -30.7 20.1
64.000 174.000 -30.1 20
64.000 175.000 -29.6 19.8
64.000 176.000 -29 19.6
64.000 177.000 -28.4 19.4
64.000 178.000 -27.9 19.2
64.000 179.000 -27.4 19
64.000 180.000 -26.8 18.8
64.000 181.000 -26.3 18.6
64.000 182.000 -25.8 18.5
64.000 183.000 -25.4 18.3
64.000 184.000 -24.9 18.1
64.000 185.000 -24.4 17.9
64.000 186.000 -24 17.7
64.000 187.000 -23.5 17.6
64.000 188.000 -23.1 17.4
64.000 189.000 -22.7 17.2
64.000 190.000 -22.3 17
64.000 191.000 -21.9 16.9
64.000 192.000 -21.5 16.7
64.000 193.000 -21.1 16.5
64.000 194.000 -20.7 16.4
64.000 195.000 -20.3 16.2
64.000 196.000 -20 16
64.000 197.000 -19.6 15.9
64.000 198.000 -19.3 15.7
64.000 199.000 -18.9 15.6
64.000 200.000 -18.6 15.4
65.000 -200.000 -18.7 15.2
65.000 -199.000 -19.1 15.3
65.000 -198.000 -19.4 15.5
65.000 -197.000 -19.8 15.6
65.000 -196.000 -20.1 15.8
65.000 -195.000 -20.5 15.9
65.000 -194.000 -20.9 16.1
65.000 -193.000 -21.2 16.3
65.000 -192.000 -21.6 16.4
65.000 -191.000 -22 16.6
65.000 -190.000 -22.4 16.8
65.000 -189.000 -22.8 16.9
65.000 -188.000 -23.3 17.1
65.000 -187.000 -23.7 17.3
65.000 -186.000 -24.1 17.4
65.000 -185.000 -24.6 17.6
65.000 -184.000 -25.1 17.8
65.000 -183.000 -25.5 17.9
65.000 -182.000 -26 18.1
65.000 -181.000 -26.5 18.3
65.000 -180.000 -27 18.5
65.000 -179.000 -27.5 18.6
65.000 -178.000 -28.1 18.8
65.000 -177.000 -28.6 19
65.000 -176.000 -29.2 19.2
65.000 -175.000 -29.8 19.4
65.000 -174.000 -30.3 19.5
65.000 -173.000 -30.9 19.7
65.000 -172.000 -31.5 19.9
65.000 -171.000 -32.2 20.1
65.000 -170.000 -32.8 20.3
65.000 -169.000 -33.5 20.5
65.000 -168.000 -34.1 20.6
65.000 -167.000 -34.8 20.8
65.000 -166.000 -35.5 21
65.000 -165.000 -36.3 21.2
65.000 -164.000 -37 21.4
65.000 -163.000 -37.8 21.6
65.000 -162.000 -38.5 21.7
65.000 -161.000 -39.3 21.9
65.000 -160.000 -40.1 22.1
65.000 -159.000 -41 22.3
65.000 -158.000 -41.8 22.5
65.000 -157.000 -42.7 22.6
65.000 -156.000 -43.6 22.8
65.000 -155.000 -44.5 23
65.000 -154.000 -45.5 23.2
65.000 -153.000 -46.5 23.3
65.000 -152.000 -47.5 23.5
65.000 -151.000 -48.5 23.7
65.000 -150.000 -49.5 23.8
65.000 -149.000 -50.6 24
65.000 -148.000 -51.7 24.1
65.000 -147.000 -52.8 24.3
65.000 -146.000 -54 24.4
65.000 -145.000 -55.2 24.6
65.000 -144.000 -56.4 24.7
65.000 -143.000 -57.6 24.9
65.000 -142.000 -58.9 25
65.000 -141.000 -60.2 25.1
65.000 -140.000 -61.6 25.2
65.000 -139.000 -63 25.3
65.000 -138.000 -64.4 25.4
65.000 -137.000 -65.9 25.5
65.000 -136.000 -67.4 25.6
65.000 -135.000 -68.9 25.7
65.000 -134.000 -70.5 25.7
65.000 -133.000 -72.1 25.8
65.000 -132.000 -73.8 25.8
65.000 -131.000 -75.5 25.8
65.000 -130.000 -77.3 25.8
65.000 -129.000 -79.1 25.8
65.000 -128.000 -80.9 25.8
65.000 -127.000 -82.8 25.8
65.000 -126.000 -84.8 25.7
65.000 -125.000 -86.8 25.7
65.000 -124.000 -88.9 25.6
65.000 -123.000 -91 25.4
65.000 -122.000 -93.2 25.3
65.000 -121.000 -95.4 25.2
65.000 -120.000 -97.7 25
65.000 -119.000 -100.1 24.8
65.000 -118.000 -102.5 24.5
65.000 -117.000 -105 24.3
65.000 -116.000 -107.6 23.9
65.000 -115.000 -110.3 23.6
65.000 -114.000 -113 23.2
65.000 -113.000 -115.8 22.8
65.000 -112.000 -118.6 22.4
65.000 -111.000 -121.6 21.9
65.000 -110.000 -124.6 21.4
65.000 -109.000 -127.7 20.8
65.000 -108.000 -130.9 20.2
65.000 -107.000 -134.2 19.5
65.000 -106.000 -137.6 18.7
65.000 -105.000 -141 17.9
65.000 -104.000 -144.6 17.1
65.000 -103.000 -148.3 16.1
65.000 -102.000 -152 15.1
65.000 -101.000 -155.9 14.1
65.000 -100.000 -159.9 12.9
65.000 -99.000 -164 11.7
65.000 -98.000 -168.2 10.4
65.000 -97.000 -172.5 9
65.000 -96.000 -176.9 7.5
65.000 -95.000 -181.4 5.9
65.000 -94.000 -186.1 4.2
65.000 -93.000 -190.9 2.4
65.000 -92.000 -195.8 0.4
65.000 -91.000 -200.9 1.6
65.000 -90.000 -206.1 3.8
65.000 -89.000 -211.4 6.1
65.000 -88.000 -216.8 8.6
65.000 -87.000 -222.4 11.2
65.000 -86.000 -228.2 14
65.000 -85.000 -234 16.9
65.000 -84.000 -240.1 20.1
65.000 -83.000 -246.2 23.4
65.000 -82.000 -252.6 26.9
65.000 -81.000 -259 30.6
65.000 -80.000 -265.7 34.5
65.000 -79.000 -272.4 38.7
65.000 -78.000 -279.4 43.1
65.000 -77.000 -286.5 47.7
65.000 -76.000 -293.7 52.6
65.000 -75.000 -301.1 57.8
65.000 -74.000 -308.7 63.2
65.000 -73.000 -316.4 69
65.000 -72.000 -324.3 75
65.000 -71.000 -332.3 81.4
65.000 -70.000 -340.4 88.1
65.000 -69.000 -348.7 95.2
65.000 -68.000 -357.1 102.7
65.000 -67.000 -365.7 110.5
65.000 -66.000 -374.4 118.8
65.000 -65.000 -383.2 127.4
65.000 -64.000 -392.2 136.5
65.000 -63.000 -401.2 146.1
65.000 -62.000 -410.3 156.1
65.000 -61.000 -419.5 166.6
65.000 -60.000 -428.8 177.6
65.000 -59.000 -438.1 189.2
65.000 -58.000 -447.5 201.3
65.000 -57.000 -456.9 213.9
65.000 -56.000 -466.3 227.1
65.000 -55.000 -475.7 240.9
65.000 -54.000 -485.1 255.3
65.000 -53.000 -494.4 270.3
65.000 -52.000 -503.6 286
65.000 -51.000 -512.7 302.3
65.000 -50.000 -521.6 319.3
65.000 -49.000 -530.4 336.9
65.000 -48.000 -539 355.3
65.000 -47.000 -547.4 374.3
65.000 -46.000 -555.4 394
65.000 -45.000 -563.2 414.4
65.000 -44.000 -570.6 435.5
65.000 -43.000 -577.6 457.3
65.000 -42.000 -584.2 479.8
65.000 -41.000 -590.2 503
65.000 -40.000 -595.8 526.9
65.000 -39.000 -600.7 551.4
65.000 -38.000 -605.1 576.6
65.000 -37.000 -608.7 602.4
65.000 -36.000 -611.6 628.8
65.000 -35.000 -613.7 655.7
65.000 -34.000 -615 683.2
65.000 -33.000 -615.4 711.1
65.000 -32.000 -614.9 739.5
65.000 -31.000 -613.4 768.3
65.000 -30.000 -610.9 797.4
65.000 -29.000 -607.2 826.8
65.000 -28.000 -602.5 856.4
65.000 -27.000 -596.6 886.2
65.000 -26.000 -589.5 916
65.000 -25.000 -581.2 945.8
65.000 -24.000 -571.6 975.4
65.000 -23.000 -560.8 1004.9
65.000 -22.000 -548.7 1034.2
65.000 -21.000 -535.2 1063
65.000 -20.000 -520.5 1091.4
65.000 -19.000 -504.4 1119.2
65.000 -18.000 -487.1 1146.4
65.000 -17.000 -468.4 1172.8
65.000 -16.000 -448.5 1198.3
65.000 -15.000 -427.3 1222.9
65.000 -14.000 -405 1246.5
65.000 -13.000 -381.4 1268.9
65.000 -12.000 -356.8 1290
65.000 -11.000 -331.1 1309.8
65.000 -10.000 -304.4 1328.2
65.000 -9.000 -276.7 1345.1
65.000 -8.000 -248.2 1360.5
65.000 -7.000 -218.9 1374.2
65.000 -6.000 -189 1386.2
65.000 -5.000 -158.4 1396.4
65.000 -4.000 -127.4 1404.9
65.000 -3.000 -95.9 1411.5
65.000 -2.000 -64.1 1416.3
65.000 -1.000 -32.1 1419.1
65.000 0.000 0 1420.1
65.000 1.000 -32.1 1419.1
65.000 2.000 -64.1 1416.3
65.000 3.000 -95.9 1411.5
65.000 4.000 -127.4 1404.9
65.000 5.000 -158.4 1396.4
65.000 6.000 -189 1386.2
65.000 7.000 -218.9 1374.2
65.000 8.000 -248.2 1360.5
65.000 9.000 -276.7 1345.1
65.000 10.000 -304.4 1328.2
65.000 11.000 -331.1 1309.8
65.000 12.000 -356.8 1290
65.000 13.000 -381.4 1268.9
65.000 14.000 -405 1246.5
65.000 15.000 -427.3 1222.9
65.000 16.000 -448.5 1198.3
65.000 17.000 -468.4 1172.8
65.000 18.000 -487.1 1146.4
65.000 19.000 -504.4 1119.2
65.000 20.000 -520.5 1091.4
65.000 21.000 -535.2 1063
65.000 22.000 -548.7 1034.2
65.000 23.000 -560.8 1004.9
65.000 24.000 -571.6 975.4
65.000 25.000 -581.2 945.8
65.000 26.000 -589.5 916
65.000 27.000 -596.6 886.2
65.000 28.000 -602.5 856.4
65.000 29.000 -607.2 826.8
65.000 30.000 -610.9 797.4
65.000 31.000 -613.4 768.3
65.000 32.000 -614.9 739.5
65.000 33.000 -615.4 711.1
65.000 34.000 -615 683.2
65.000 35.000 -613.7 655.7
65.000 36.000 -611.6 628.8
65.000 37.000 -608.7 602.4
65.000 38.000 -605.1 576.6
65.000 39.000 -600.7 551.4
65.000 40.000 -595.8 526.9
65.000 41.000 -590.2 503
65.000 42.000 -584.2 479.8
65.000 43.000 -577.6 457.3
65.000 44.000 -570.6 435.5
65.000 45.000 -563.2 414.4
65.000 46.000 -555.4 394
65.000 47.000 -547.4 374.3
65.000 48.000 -539 355.3
65.000 49.000 -530.4 336.9
65.000 50.000 -521.6 319.3
65.000 51.000 -512.7 302.3
65.000 52.000 -503.6 286
65.000 53.000 -494.4 270.3
65.000 54.000 -485.1 255.3
65.000 55.000 -475.7 240.9
65.000 56.000 -466.3 227.1
65.000 57.000 -456.9 213.9
65.000 58.000 -447.5 201.3
65.000 59.000 -438.1 189.2
65.000 60.000 -428.8 177.6
65.000 61.000 -419.5 166.6
65.000 62.000 -410.3 156.1
65.000 63.000 -401.2 146.1
65.000 64.000 -392.2 136.5
65.000 65.000 -383.2 127.4
65.000 66.000 -374.4 118.8
65.000 67.000 -365.7 110.5
65.000 68.000 -357.1 102.7
65.000 69.000 -348.7 95.2
65.000 70.000 -340.4 88.1
65.000 71.000 -332.3 81.4
65.000 72.000 -324.3 75
65.000 73.000 -316.4 69
65.000 74.000 -308.7 63.2
65.000 75.000 -301.1 57.8
65.000 76.000 -293.7 52.6
65.000 77.000 -286.5 47.7
65.000 78.000 -279.4 43.1
65.000 79.000 -272.4 38.7
65.000 80.000 -265.7 34.5
65.000 81.000 -259 30.6
65.000 82.000 -252.6 26.9
65.000 83.000 -246.2 23.4
65.000 84.000 -240.1 20.1
65.000 85.000 -234 16.9
65.000 86.000 -228.2 14
65.000 87.000 -222.4 11.2
65.000 88.000 -216.8 8.6
65.000 89.000 -211.4 6.1
65.000 90.000 -206.1 3.8
65.000 91.000 -200.9 1.6
65.000 92.000 -195.8 0.4
65.000 93.000 -190.9 2.4
65.000 94.000 -186.1 4.2
65.000 95.000 -181.4 5.9
65.000 96.000 -176.9 7.5
65.000 97.000 -172.5 9
65.000 98.000 -168.2 10.4
65.000 99.000 -164 11.7
65.000 100.000 -159.9 12.9
65.000 101.000 -155.9 14.1
65.000 102.000 -152 15.1
65.000 103.000 -148.3 16.1
65.000 104.000 -144.6 17.1
65.000 105.000 -141 17.9
65.000 106.000 -137.6 18.7
65.000 107.000 -134.2 19.5
65.000 108.000 -130.9 20.2
65.000 109.000 -127.7 20.8
65.000 110.000 -124.6 21.4
65.000 111.000 -121.6 21.9
65.000 112.000 -118.6 22.4
65.000 113.000 -115.8 22.8
65.000 114.000 -113 23.2
65.000 115.000 -110.3 23.6
65.000 116.000 -107.6 23.9
65.000 117.000 -105 24.3
65.000 118.000 -102.5 24.5
65.000 119.000 -100.1 24.8
65.000 120.000 -97.7 25
65.000 121.000 -95.4 25.2
65.000 122.000 -93.2 25.3
65.000 123.000 -91 25.4
65.000 124.000 -88.9 25.6
65.000 125.000 -86.8 25.7
65.000 126.000 -84.8 25.7
65.000 127.000 -82.8 25.8
65.000 128.000 -80.9 25.8
65.000 129.000 -79.1 25.8
65.000 130.000 -77.3 25.8
65.000 131.000 -75.5 25.8
65.000 132.000 -73.8 25.8
65.000 133.000 -72.1 25.8
65.000 134.000 -70.5 25.7
65.000 135.000 -68.9 25.7
65.000 136.000 -67.4 25.6
65.000 137.000 -65.9 25.5
65.000 138.000 -64.4 25.4
65.000 139.000 -63 25.3
65.000 140.000 -61.6 25.2
65.000 141.000 -60.2 25.1
65.000 142.000 -58.9 25
65.000 143.000 -57.6 24.9
65.000 144.000 -56.4 24.7
65.000 145.000 -55.2 24.6
65.000 146.000 -54 24.4
65.000 147.000 -52.8 24.3
65.000 148.000 -51.7 24.1
65.000 149.000 -50.6 24
65.000 150.000 -49.5 23.8
65.000 151.000 -48.5 23.7
65.000 152.000 -47.5 23.5
65.000 153.000 -46.5 23.3
65.000 154.000 -45.5 23.2
65.000 155.000 -44.5 23
65.000 156.000 -43.6 22.8
65.000 157.000 -42.7 22.6
65.000 158.000 -41.8 22.5
65.000 159.000 -41 22.3
65.000 160.000 -40.1 22.1
65.000 161.000 -39.3 21.9
65.000 162.000 -38.5 21.7
65.000 163.000 -37.8 21.6
65.000 164.000 -37 21.4
65.000 165.000 -36.3 21.2
65.000 166.000 -35.5 21
65.000 167.000 -34.8 20.8
65.000 168.000 -34.1 20.6
65.000 169.000 -33.5 20.5
65.000 170.000 -32.8 20.3
65.000 171.000 -32.2 20.1
65.000 172.000 -31.5 19.9
65.000 173.000 -30.9 19.7
65.000 174.000 -30.3 19.5
65.000 175.000 -29.8 19.4
65.000 176.000 -29.2 19.2
65.000 177.000 -28.6 19
65.000 178.000 -28.1 18.8
65.000 179.000 -27.5 18.6
65.000 180.000 -27 18.5
65.000 181.000 -26.5 18.3
65.000 182.000 -26 18.1
65.000 183.000 -25.5 17.9
65.000 184.000 -25.1 17.8
65.000 185.000 -24.6 17.6
65.000 186.000 -24.1 17.4
65.000 187.000 -23.7 17.3
65.000 188.000 -23.3 17.1
65.000 189.000 -22.8 16.9
65.000 190.000 -22.4 16.8
65.000 191.000 -22 16.6
65.000 192.000 -21.6 16.4
65.000 193.000 -21.2 16.3
65.000 194.000 -20.9 16.1
65.000 195.000 -20.5 15.9
65.000 196.000 -20.1 15.8
65.000 197.000 -19.8 15.6
65.000 198.000 -19.4 15.5
65.000 199.000 -19.1 15.3
65.000 200.000 -18.7 15.2
66.000 -200.000 -18.9 14.9
66.000 -199.000 -19.2 15.1
66.000 -198.000 -19.6 15.2
66.000 -197.000 -19.9 15.4
66.000 -196.000 -20.3 15.5
66.000 -195.000 -20.6 15.7
66.000 -194.000 -21 15.8
66.000 -193.000 -21.4 16
66.000 -192.000 -21.8 16.1
66.000 -191.000 -22.2 16.3
66.000 -190.000 -22.6 16.5
66.000 -189.000 -23 16.6
66.000 -188.000 -23.4 16.8
66.000 -187.000 -23.9 16.9
66.000 -186.000 -24.3 17.1
66.000 -185.000 -24.8 17.3
66.000 -184.000 -25.2 17.4
66.000 -183.000 -25.7 17.6
66.000 -182.000 -26.2 17.8
66.000 -181.000 -26.7 17.9
66.000 -180.000 -27.2 18.1
66.000 -179.000 -27.7 18.3
66.000 -178.000 -28.3 18.4
66.000 -177.000 -28.8 18.6
66.000 -176.000 -29.4 18.8
66.000 -175.000 -29.9 19
66.000 -174.000 -30.5 19.1
66.000 -173.000 -31.1 19.3
66.000 -172.000 -31.7 19.5
66.000 -171.000 -32.4 19.6
66.000 -170.000 -33 19.8
66.000 -169.000 -33.6 20
66.000 -168.000 -34.3 20.2
66.000 -167.000 -35 20.3
66.000 -166.000 -35.7 20.5
66.000 -165.000 -36.4 20.7
66.000 -164.000 -37.2 20.9
66.000 -163.000 -37.9 21
66.000 -162.000 -38.7 21.2
66.000 -161.000 -39.5 21.4
66.000 -160.000 -40.3 21.5
66.000 -159.000 -41.2 21.7
66.000 -158.000 -42 21.9
66.000 -157.000 -42.9 22
66.000 -156.000 -43.8 22.2
66.000 -155.000 -44.7 22.3
66.000 -154.000 -45.7 22.5
66.000 -153.000 -46.6 22.7
66.000 -152.000 -47.6 22.8
66.000 -151.000 -48.6 23
66.000 -150.000 -49.7 23.1
66.000 -149.000 -50.7 23.2
66.000 -148.000 -51.8 23.4
66.000 -147.000 -53 23.5
66.000 -146.000 -54.1 23.6
66.000 -145.000 -55.3 23.8
66.000 -144.000 -56.5 23.9
66.000 -143.000 -57.8 24
66.000 -142.000 -59 24.1
66.000 -141.000 -60.4 24.2
